trip_id,member_id,dest_country,dest_city,dest_district,acceptance_density,cash_intensity,price_level,dest_currency,fx_lcu_per_usd,start_date,end_date,nights,trip_type
T013953,M03098,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-09-17,2024-09-26,9,leisure
T013954,M00813,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-04-01,2025-04-13,12,leisure
T013955,M02427,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2025-05-10,2025-05-23,13,leisure
T013956,M01806,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-06-18,2025-07-02,14,leisure
T013957,M04464,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-11-09,2024-11-15,6,leisure
T013958,M01301,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-08-07,2024-08-14,7,leisure
T013959,M04308,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-07-04,2024-07-14,10,leisure
T013960,M02921,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-06-24,2024-07-04,10,business
T013961,M02973,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-06-23,2024-06-30,7,business
T013962,M00893,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2025-03-31,2025-04-09,9,leisure
T013963,M04776,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-06-04,2024-06-17,13,leisure
T013964,M00570,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-11-01,2024-11-03,2,leisure
T013965,M01625,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-07-14,2024-07-16,2,leisure
T013966,M00232,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2025-06-14,2025-06-25,11,leisure
T013967,M01746,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-01-12,2024-01-18,6,business
T013968,M03365,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-01-16,2024-01-21,5,leisure
T013969,M02117,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-03-07,2025-03-13,6,leisure
T013970,M00197,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-05-19,2025-05-23,4,leisure
T013971,M00570,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-04-28,2024-05-11,13,leisure
T013972,M00678,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-08-28,2024-09-04,7,leisure
T013973,M01809,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-01-04,2024-01-17,13,leisure
T013974,M04344,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-09-21,2024-10-03,12,business
T013975,M02874,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-02-22,2024-03-02,9,business
T013976,M04872,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-11-03,2024-11-14,11,business
T013977,M04895,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-03-01,2025-03-11,10,business
T013978,M00528,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-06-02,2025-06-13,11,leisure
T013979,M04430,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-01-03,2024-01-12,9,leisure
T013980,M04628,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-08-29,2024-09-10,12,business
T013981,M03716,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-04-02,2024-04-11,9,leisure
T013982,M01704,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-12-05,2024-12-16,11,business
T013983,M01778,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-07-13,2024-07-16,3,business
T013984,M01471,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-11-10,2024-11-24,14,business
T013985,M02817,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-12-14,2024-12-22,8,leisure
T013986,M04504,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-11-16,2024-11-19,3,leisure
T013987,M01585,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-04-14,2025-04-22,8,leisure
T013988,M03279,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-01-29,2025-02-11,13,leisure
T013989,M03425,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-01-01,2024-01-09,8,leisure
T013990,M02303,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-12-17,2024-12-29,12,leisure
T013991,M01684,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-01-10,2025-01-12,2,leisure
T013992,M02256,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-04-21,2024-04-27,6,leisure
T013993,M01364,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-01-19,2024-02-01,13,leisure
T013994,M00408,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-10-03,2024-10-14,11,leisure
T013995,M03293,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-04-09,2024-04-18,9,leisure
T013996,M03515,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-12-10,2024-12-13,3,leisure
T013997,M01677,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-03-26,2025-04-06,11,leisure
T013998,M01578,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-01-08,2024-01-14,6,business
T013999,M00239,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-02-27,2024-03-06,8,leisure
T014000,M03726,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-05-27,2024-06-08,12,leisure
T014001,M00301,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-06-22,2024-06-27,5,leisure
T014002,M04765,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-02-09,2024-02-21,12,business
T014003,M03719,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-04-13,2024-04-16,3,leisure
T014004,M02980,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-03-25,2025-03-30,5,leisure
T014005,M04260,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-05-10,2025-05-20,10,business
T014006,M04855,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-02-03,2025-02-09,6,business
T014007,M01807,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-05-09,2025-05-11,2,leisure
T014008,M00575,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-03-06,2024-03-14,8,leisure
T014009,M01874,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-11-05,2024-11-14,9,business
T014010,M03425,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-04-14,2025-04-17,3,leisure
T014011,M00908,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-06-23,2024-06-29,6,leisure
T014012,M00635,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2025-04-30,2025-05-13,13,leisure
T014013,M00610,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-03-26,2025-03-31,5,leisure
T014014,M00703,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-11-19,2024-12-01,12,business
T014015,M03370,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-02-19,2024-02-21,2,business
T014016,M01750,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-04-20,2024-04-24,4,leisure
T014017,M00260,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-02-09,2024-02-15,6,leisure
T014018,M00424,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2025-01-16,2025-01-23,7,business
T014019,M02168,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-10-14,2024-10-27,13,leisure
T014020,M03894,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-08-05,2024-08-09,4,business
T014021,M04184,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-07-21,2024-07-24,3,business
T014022,M01638,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-05-28,2024-06-08,11,leisure
T014023,M01712,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-02-19,2025-02-25,6,business
T014024,M01744,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-10-26,2024-11-06,11,leisure
T014025,M02681,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-03-17,2024-03-31,14,business
T014026,M00517,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-08-08,2024-08-13,5,leisure
T014027,M03935,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-11-26,2024-11-30,4,leisure
T014028,M04304,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-01-24,2025-01-26,2,business
T014029,M04961,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-06-04,2025-06-14,10,leisure
T014030,M02281,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-11-24,2024-11-30,6,leisure
T014031,M04779,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-06-30,2024-07-07,7,leisure
T014032,M00307,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-04-28,2025-05-11,13,leisure
T014033,M04810,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-10-15,2024-10-21,6,leisure
T014034,M01276,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2025-01-09,2025-01-21,12,leisure
T014035,M03589,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-03-18,2025-03-26,8,business
T014036,M01898,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-06-23,2024-06-25,2,leisure
T014037,M03172,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-12-19,2024-12-23,4,business
T014038,M04825,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-10-23,2024-10-26,3,leisure
T014039,M03837,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-03-26,2025-04-04,9,leisure
T014040,M02861,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-04-22,2025-04-27,5,leisure
T014041,M03419,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-09-14,2024-09-20,6,leisure
T014042,M03725,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-02-11,2024-02-21,10,business
T014043,M00701,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-05-06,2024-05-10,4,leisure
T014044,M04371,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-03-15,2025-03-22,7,leisure
T014045,M01173,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-04-15,2025-04-29,14,business
T014046,M02268,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-01-17,2025-01-20,3,business
T014047,M03027,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-01-28,2025-02-07,10,business
T014048,M02333,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-05-24,2024-05-31,7,leisure
T014049,M02369,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-03-03,2025-03-07,4,leisure
T014050,M02651,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-04-13,2024-04-22,9,business
T014051,M02096,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-09-01,2024-09-12,11,leisure
T014052,M00359,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-10-07,2024-10-17,10,leisure
T014053,M04659,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-05-01,2024-05-11,10,business
T014054,M01101,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-11-14,2024-11-20,6,leisure
T014055,M02540,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-05-25,2024-06-02,8,leisure
T014056,M03050,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-01-28,2025-02-04,7,leisure
T014057,M00552,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-06-10,2024-06-16,6,leisure
T014058,M00880,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-11-06,2024-11-13,7,leisure
T014059,M02673,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-11-04,2024-11-15,11,leisure
T014060,M04385,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2025-05-30,2025-06-12,13,leisure
T014061,M04611,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-06-01,2024-06-11,10,leisure
T014062,M04005,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-10-31,2024-11-10,10,leisure
T014063,M02673,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-01-16,2024-01-24,8,leisure
T014064,M04569,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-11-05,2024-11-12,7,business
T014065,M04202,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-01-05,2025-01-17,12,leisure
T014066,M00793,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-01-23,2024-02-04,12,leisure
T014067,M03581,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-01-29,2024-02-11,13,business
T014068,M00773,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-11-25,2024-12-04,9,leisure
T014069,M00588,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-04-22,2025-05-01,9,business
T014070,M03983,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-11-15,2024-11-24,9,business
T014071,M01719,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-06-15,2024-06-27,12,business
T014072,M04024,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-02-07,2024-02-19,12,leisure
T014073,M00672,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-01-28,2024-02-05,8,leisure
T014074,M01711,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-03-25,2024-04-04,10,business
T014075,M00799,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-03-13,2025-03-16,3,business
T014076,M03578,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-06-16,2024-06-21,5,leisure
T014077,M02000,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-03-19,2025-03-30,11,leisure
T014078,M04214,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-05-06,2025-05-12,6,leisure
T014079,M04102,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-04-09,2025-04-20,11,business
T014080,M02310,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-02-12,2025-02-19,7,leisure
T014081,M01970,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-03-20,2024-03-23,3,leisure
T014082,M00630,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-01-10,2024-01-15,5,business
T014083,M02033,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-06-06,2024-06-11,5,business
T014084,M00319,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-04-26,2024-05-09,13,leisure
T014085,M00672,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-08-11,2024-08-13,2,business
T014086,M01390,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-05-07,2024-05-14,7,leisure
T014087,M01313,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-04-10,2024-04-19,9,leisure
T014088,M04924,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-05-24,2024-05-29,5,leisure
T014089,M04425,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2025-01-25,2025-01-27,2,business
T014090,M04158,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-03-15,2024-03-20,5,leisure
T014091,M04476,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-06-23,2025-07-05,12,leisure
T014092,M03647,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-11-27,2024-11-29,2,leisure
T014093,M00373,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-06-11,2025-06-20,9,leisure
T014094,M00251,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-03-31,2024-04-05,5,leisure
T014095,M03359,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-03-17,2025-03-25,8,leisure
T014096,M01479,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-11-22,2024-11-28,6,leisure
T014097,M02662,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-08-25,2024-08-31,6,leisure
T014098,M03916,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2025-01-17,2025-01-23,6,business
T014099,M02928,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-05-25,2024-06-01,7,leisure
T014100,M00499,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-02-24,2025-03-10,14,leisure
T014101,M01744,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-11-30,2024-12-08,8,business
T014102,M04074,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-06-05,2024-06-13,8,leisure
T014103,M01401,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-01-04,2025-01-18,14,leisure
T014104,M02169,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-09-07,2024-09-15,8,leisure
T014105,M04384,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-10-16,2024-10-29,13,leisure
T014106,M03369,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-04-23,2025-05-05,12,leisure
T014107,M03846,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-03-16,2025-03-26,10,leisure
T014108,M03867,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2025-04-09,2025-04-11,2,leisure
T014109,M01679,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-12-03,2024-12-08,5,leisure
T014110,M03866,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-04-06,2024-04-13,7,business
T014111,M00727,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-07-03,2024-07-16,13,leisure
T014112,M00625,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-06-06,2025-06-14,8,leisure
T014113,M00180,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-06-07,2025-06-13,6,leisure
T014114,M02180,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-07-20,2024-08-01,12,business
T014115,M00978,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-12-29,2025-01-01,3,leisure
T014116,M04756,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-06-14,2025-06-18,4,leisure
T014117,M02215,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-07-02,2024-07-14,12,leisure
T014118,M02742,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-06-04,2025-06-15,11,business
T014119,M02055,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2025-03-23,2025-04-05,13,leisure
T014120,M02636,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-08-21,2024-09-03,13,leisure
T014121,M04377,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-06-25,2024-07-04,9,leisure
T014122,M04045,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-10-30,2024-11-02,3,leisure
T014123,M03332,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-01-23,2024-01-28,5,leisure
T014124,M04807,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-07-17,2024-07-30,13,leisure
T014125,M00432,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-05-19,2025-06-02,14,business
T014126,M02643,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-06-18,2024-06-30,12,leisure
T014127,M00976,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-07-24,2024-08-01,8,leisure
T014128,M01331,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-11-05,2024-11-08,3,business
T014129,M01439,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-11-29,2024-12-05,6,business
T014130,M02182,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-05-27,2025-06-04,8,business
T014131,M01234,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-05-15,2024-05-23,8,business
T014132,M04947,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-11-16,2024-11-20,4,leisure
T014133,M01955,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-03-04,2024-03-12,8,leisure
T014134,M01216,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-12-13,2024-12-17,4,business
T014135,M02992,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-06-16,2025-06-18,2,leisure
T014136,M00960,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-02-20,2025-02-27,7,leisure
T014137,M04136,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-05-05,2024-05-15,10,leisure
T014138,M00719,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-06-07,2024-06-15,8,business
T014139,M02920,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-04-28,2024-05-07,9,leisure
T014140,M02958,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-08-12,2024-08-21,9,leisure
T014141,M00485,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-09-15,2024-09-29,14,business
T014142,M04282,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-12-12,2024-12-19,7,leisure
T014143,M03444,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-06-02,2024-06-04,2,leisure
T014144,M01544,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-01-02,2025-01-10,8,leisure
T014145,M02154,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-03-13,2025-03-27,14,leisure
T014146,M01488,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-01-23,2025-02-05,13,business
T014147,M00835,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-01-14,2024-01-18,4,business
T014148,M04336,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-01-13,2024-01-16,3,business
T014149,M01334,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-06-10,2024-06-21,11,business
T014150,M03651,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-05-07,2024-05-17,10,leisure
T014151,M02800,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-11-03,2024-11-09,6,business
T014152,M02563,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-04-11,2025-04-17,6,leisure
T014153,M01330,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-04-25,2024-04-28,3,leisure
T014154,M00831,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-07-13,2024-07-26,13,business
T014155,M04760,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2025-01-01,2025-01-05,4,leisure
T014156,M01807,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-11-05,2024-11-18,13,leisure
T014157,M03980,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-02-05,2025-02-15,10,leisure
T014158,M00860,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-04-30,2025-05-08,8,leisure
T014159,M01741,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-11-16,2024-11-29,13,leisure
T014160,M02446,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-04-04,2025-04-12,8,leisure
T014161,M00124,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-08-27,2024-08-30,3,leisure
T014162,M03153,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-04-22,2024-05-06,14,leisure
