member_id,segment,home_market,pattern,is_targeted,recommended_intervention,top_category,top_subcategory,top_merchant,recommended_voucher,predicted_uplift,te_points,te_credit,expected_spend,leakage_estimate,total_spend,category_hhi,merchant_diversity,threshold_score,mean_cash
M03712,platinum,Singapore,Already Loyal,False,No incentive,dining,Fine Dining,Madame nhu,—,0.1169987556409818,0.1169987556409818,0.1154345598371361,10439.8,83.39052166454479,13677.02,0.5668427773246707,1.0,0.5,0.25645
M03713,core,Japan,Already Loyal,False,No incentive,retail,Luxury,Ralph Lauren,—,0.12243344170375295,0.11559115790138741,0.134645020654531,6882.1900000000005,14.686906460673612,6882.19,0.43216629311967303,1.0,0.25,0.1166
M03714,gold,United States,Already Loyal,False,No incentive,retail,Premium Retail,Lane Crawford,—,0.14641624797123176,0.12366848142870318,0.09819464578417256,8790.78,611.6210554535667,8790.78,0.2840801495587579,1.0,0.3333333333333333,0.24218333333333333
M03715,platinum,Hong Kong,Low Responsiveness,False,No incentive,lodging,Hotel,The Hotel Windsor,—,0.11482629577758717,0.11482629577758717,0.05687884007156618,39243.63,8455.38565561442,39243.63,0.35190472915586857,1.0,0.0,0.26204
M03716,gold,Hong Kong,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Kukuru Takoyaki,Kukuru Takoyaki voucher,0.18730544032162047,0.12868233544765242,0.1571265313706175,12422.07,2480.3827906483752,12422.07,0.33899245238603065,0.9375,0.0625,0.14152222222222222
M03717,core,Singapore,Category Loyalist,True,Category-specific reward,retail,General Retail,OH,General Retail reward (retail),0.29790643674128564,0.29790643674128564,0.2581080728382085,46.129999999999995,114.53848038689162,46.129999999999995,0.5303755412006589,1.0,0.0,0.316
M03718,core,Hong Kong,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Tower Records Shibuya,3x points on retail,0.2088882143744418,0.17900698014201222,0.16851911119581386,2504.47,641.4276839515022,2560.84,0.492738173246528,1.0,0.25,0.240125
M03719,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,transport,Premium Transport,Kakao T,Kakao T voucher,0.1791390674517081,0.12249266648443397,0.17981500715339283,6579.57,1490.8625457765793,7994.48,0.4157975280931905,0.9152542372881356,0.3220338983050847,0.3568705882352941
M03720,core,Singapore,Threshold Chaser,True,"Spend X, get Y back",retail,Convenience,Ministop,Spend & get-back at Ministop,0.1577045875840749,0.1170207373015026,0.17892002709216254,1865.61,46.76413823527939,1865.61,0.26861928773480154,1.0,0.36363636363636365,0.09860000000000001
M03721,core,Australia,Low Responsiveness,False,No incentive,lodging,Hotel,Useok Hotel,—,0.11378873731511177,0.11378873731511177,0.16254582639892373,909.96,587.6534983113884,909.96,0.2855499255859229,1.0,0.5,0.24855
M03722,platinum,Singapore,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Kukuru Takoyaki,Spend & get-back at Kukuru Takoyaki,0.15423160635678887,0.15423160635678887,0.1331172257228609,1528.48,93.29622008372644,1528.48,0.3843185853622869,1.0,0.5,0.1031
M03723,gold,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,lodging,Upscale Hotel,Grand Mercure Danang,Cashback at Grand Mercure Danang,0.2650302613217748,0.2650302613217748,0.2775350009586614,345.46,1185.6527566753095,528.5699999999999,0.382349873159414,1.0,0.0,0.316
M03724,core,United States,Category Loyalist,True,Category-specific reward,dining,Fine Dining,Le Consulat,Fine Dining reward (dining),0.1583703952108985,0.1583703952108985,0.16292064388811142,645.7699999999999,1436.0076908883534,665.8199999999999,0.5865165056819601,1.0,0.25,0.27103333333333335
M03725,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Pocket Bar,Cashback at Pocket Bar,0.14159898561243633,0.10818348096617438,0.1368339630537934,5674.849999999999,442.1257258785173,5748.96,0.27499785507777846,1.0,0.2857142857142857,0.156675
M03726,core,Hong Kong,Merchant Explorer,True,Merchant-specific voucher,retail,Premium Retail,Wako,Wako voucher,0.1705002175942536,0.12562294791732054,0.16206975136177026,7796.89,1960.2017330076658,8085.26,0.27343421242067395,1.0,0.34375,0.2799222222222222
M03727,core,Japan,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Ginza Kagari,Cashback at Ginza Kagari,0.16499332729889277,0.122219739783435,0.1714186895281711,3127.95,2271.3960451182547,3127.95,0.35844643912688245,1.0,0.3076923076923077,0.07455
M03729,gold,Hong Kong,Points Optimiser,True,2x / 3x points,dining,Fine Dining,Desso,3x points on dining,0.15051219486891837,0.1170003239726155,0.11045773600408262,4735.26,314.4403490235321,4735.26,0.3408764664369376,1.0,0.25,0.04
M03732,gold,United States,Points Optimiser,True,2x / 3x points,lodging,Hotel,CB Hotel,3x points on lodging,0.11750071915031608,0.11750071915031608,0.1107210854525209,774.11,361.7124013366155,831.8100000000001,0.35423549140894073,1.0,0.0,0.25645
M03734,gold,Singapore,Category Loyalist,True,Category-specific reward,retail,Premium Retail,"Web Marketing Team srl - SEO, SEM, SOCIAL e WEB 2.0",Premium Retail reward (retail),0.26422812537316875,0.26422812537316875,0.27344091326858744,104.78,367.5377635243097,102.78,0.5008915223530359,1.0,0.5,0.0708
M03735,platinum,Singapore,Points Optimiser,True,2x / 3x points,dining,Fine Dining,Breizh Café,3x points on dining,0.16528120573725777,0.16528120573725777,0.1430500565648982,641.06,78.47937956172257,659.18,0.4302146659275911,1.0,0.25,0.04
M03738,core,Singapore,Already Loyal,False,No incentive,dining,Fine Dining,Yat Lok,—,0.1369755521508751,0.08905323713185165,0.12377006624671982,22372.039999999997,4021.644304140555,23613.539999999997,0.47246702662982853,0.9259259259259259,0.14814814814814814,0.21581999999999998
M03739,gold,United States,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Wako,3x points on retail,0.1659188385040103,0.12408543376657308,0.122707715395307,1517.69,14.050191443449819,1795.9299999999998,0.32614618035670484,1.0,0.125,0.45855
M03740,core,Singapore,Low Responsiveness,False,No incentive,retail,Premium Retail,Merci,—,0.11541623171798188,0.09848488182077962,0.12191776221940914,7213.15,683.161279010852,7588.650000000001,0.4235552784954323,1.0,0.14285714285714285,0.25645
M03741,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Via del Corso shops,Cashback at Via del Corso shops,0.12004169171641017,0.12004169171641017,0.16435399274150567,663.25,596.7883306435642,677.15,0.3699934791373313,1.0,0.14285714285714285,0.27185
M03742,gold,Australia,Low Responsiveness,False,No incentive,lodging,Hotel,Hotel Seiyo Ginza,—,0.10381812636314902,0.10381812636314902,0.09692515612153321,2147.41,16.999034336064852,2147.41,0.4011027901864099,1.0,0.25,0.1166
M03743,core,Australia,Low Responsiveness,False,No incentive,lodging,Hotel,Royal Plaza Hotel,—,0.11656565377248443,0.11656565377248443,0.16421181560794063,1141.9,623.6714593519815,1810.26,0.3061397099020164,1.0,0.0,0.463675
M03744,core,United States,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Terminal 21 Asok,3x points on retail,0.1857659667549824,0.1857659667549824,0.1621555054590179,33.85,6.6536471424986985,531.39,0.3630085657188326,1.0,0.25,0.4571
M03745,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Jumbo Seafood,Cashback at Jumbo Seafood,0.15578109567772175,0.11466419516865065,0.14195167656896496,6108.6,2.6147972675971687e-12,7516.9400000000005,0.2837675032724297,1.0,0.25,0.23416666666666666
M03746,gold,Hong Kong,Already Loyal,False,No incentive,dining,Fine Dining,Roscioli,—,0.15091925119349606,0.15091925119349606,0.08157171010312303,14543.96,8067.894906368743,15177.31,0.4016166391205933,1.0,0.2,0.3028
M03748,platinum,Hong Kong,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,Swissotel Nankai Osaka,3x points on lodging,0.15801871226267905,0.1314744840519239,0.11351115775864015,8491.82,1199.8345117894069,8491.82,0.29831441280153453,0.8666666666666667,0.2,0.18104
M03749,core,Australia,Immediate Value Seeker,True,Cashback / statement credit,retail,Apparel,Uniqlo Ginza,Cashback at Uniqlo Ginza,0.1706822320780166,0.1216823840126681,0.1753846394847359,1381.74,11.060456379334823,1585.24,0.36766409130626526,1.0,0.3333333333333333,0.4580666666666667
M03750,centurion,Hong Kong,Low Responsiveness,False,No incentive,dining,Fine Dining,Gaucho Grill,—,0.10068617346751497,0.09136529326743567,0.0864586799904406,24685.41,2606.902737889757,24685.41,0.4156149794655196,1.0,0.26666666666666666,0.1167
M03751,core,Australia,Low Responsiveness,False,No incentive,dining,Fine Dining,Yat Lok,—,0.11401624715891963,0.11401624715891963,0.16754568590323077,919.76,144.43982063188793,919.76,0.26942438479380953,1.0,0.25,0.14
M03754,gold,Hong Kong,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,Via del Corso shops,Spend & get-back at Via del Corso shops,0.24554927387563538,0.20532328943178807,0.1990163116747417,2073.2200000000003,1613.457507861236,3161.31,0.2572791766567685,1.0,0.4,0.33886666666666665
M03756,core,Singapore,Already Loyal,False,No incentive,dining,Fine Dining,Haeundae Market,—,0.1284224331995125,0.10920799634924012,0.1203522942967404,14541.01,2342.3501345525774,14929.37,0.5206207556998419,0.9473684210526315,0.10526315789473684,0.15406
M03757,platinum,Japan,Merchant Explorer,True,Merchant-specific voucher,lodging,Hotel,Hotel Eden,Hotel Eden voucher,0.15615697081254426,0.1338762933627664,0.10802068606467317,4845.54,2872.977087472029,5536.29,0.28216548762569377,0.9487179487179487,0.3333333333333333,0.4047642857142857
M03760,gold,Singapore,Already Loyal,False,No incentive,dining,Fast Food,Pizza Lucio,—,0.15098575318079782,0.1251000375534932,0.1098239947593816,11081.67,1296.4819991343718,11081.67,0.3604917850123337,1.0,0.3076923076923077,0.23382
M03761,core,United States,Points Optimiser,True,2x / 3x points,dining,Fine Dining,명동주물럭,3x points on dining,0.1512313804882676,0.1512313804882676,0.15002332428927345,526.48,949.7154397060435,582.61,0.44972101312764934,1.0,0.0,0.2763
M03763,core,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),transport,Premium Transport,Novella,—,0.11887052127746606,0.11887052127746606,0.15788224815585705,786.14,1570.3112948650614,1542.11,0.3670261050815373,1.0,0.1875,0.35794000000000004
M03765,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Kyubey,Kyubey voucher,0.17209275732094828,0.12562196559208288,0.16176074794113116,5072.84,2004.6717473085948,5326.43,0.4526524464841555,1.0,0.23076923076923078,0.29055
M03767,platinum,Hong Kong,Points Optimiser,True,2x / 3x points,lodging,Hotel,GS Hotel,3x points on lodging,0.1728445279869517,0.1728445279869517,0.09875142524162965,17916.78,4664.410114674772,20690.22,0.3012800509725864,0.875,0.0,0.159675
M03768,platinum,United States,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Fine Dining,Jalan Alor stalls,—,0.1462822600138743,0.1462822600138743,0.11504545973400324,1388.4,185.29157971992151,2467.66,0.33579216197807527,1.0,0.3333333333333333,0.47157499999999997
M03769,core,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Giant,Cashback at Giant,0.14825849394366555,0.12095972216513434,0.1584890180306167,3377.05,22.743407313472176,4339.15,0.4608449736751303,1.0,0.125,0.25645
M03771,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,La Maison Rose,Cashback at La Maison Rose,0.16375722236905746,0.13661888438474917,0.14493215240910615,4962.15,3705.483825733085,4962.150000000001,0.34278637543715273,0.9166666666666666,0.3333333333333333,0.05026666666666666
M03772,gold,Singapore,Points Optimiser,True,2x / 3x points,dining,Fine Dining,Churrasco,3x points on dining,0.15289385570402966,0.12799025219323507,0.11122115037304844,8445.6,333.1440905028726,9695.13,0.42250380557086,1.0,0.14285714285714285,0.36335
M03774,core,United States,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Yung Kee,Cashback at Yung Kee,0.20714987401439147,0.20714987401439147,0.21244011306033983,1145.52,1917.4268741872893,1163.58,0.4238871698975732,1.0,0.25,0.1417
M03776,platinum,United States,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,The Mandarin Oriental Hong Kong,3x points on lodging,0.16008268105946794,0.12727211900196325,0.10812650372143928,9157.15,402.63716806947235,9157.15,0.2694772772362021,1.0,0.26666666666666666,0.1157
M03777,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Tokyu Hands Shibuya,Cashback at Tokyu Hands Shibuya,0.15387288736994878,0.11891493130176735,0.14909688144509467,3528.2200000000003,755.269103575076,4572.9400000000005,0.27249931056175836,1.0,0.21052631578947367,0.24064000000000002
M03778,core,Singapore,Low Responsiveness,False,No incentive,lodging,Upscale Hotel,St. Regis Singapore,—,0.10989718610634719,0.10989718610634719,0.1543296986482467,1188.48,0.0,1188.48,0.36390470680170267,1.0,0.25,0.0896
M03779,gold,Singapore,Already Loyal,False,No incentive,retail,Premium Retail,People's Park Centre,—,0.1464159383787282,0.1253427929798941,0.08834527152228869,7277.49,2030.9953779645118,9128.89,0.274980690418167,0.96875,0.25,0.42214
M03780,core,Hong Kong,Merchant Explorer,True,Merchant-specific voucher,dining,Fast Food,McDonald's,McDonald's voucher,0.16230060425180676,0.1319172326028859,0.15545313848594916,6899.57,3189.2310220547834,7135.98,0.5306196605850519,1.0,0.17857142857142858,0.2022375
M03781,platinum,Singapore,Already Loyal,False,No incentive,transport,Rail & Metro,Korail,—,0.13038521460458047,0.13229788752120378,0.0794528731744619,11257.349999999999,2281.4143058209283,11263.619999999999,0.33047989078751067,1.0,0.14285714285714285,0.3561666666666667
M03784,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Lane Crawford,Cashback at Lane Crawford,0.15225063503088104,0.12191834510275149,0.14991777610411858,3605.68,1546.6678592078447,3605.6800000000003,0.33006835161228987,1.0,0.125,0.228
M03785,core,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,lodging,Hotel,Tobu Hotel,Cashback at Tobu Hotel,0.13688601476178697,0.13688601476178697,0.16507965498323526,378.54999999999995,0.7394150006446694,413.1,0.37240314697294685,1.0,0.25,0.1166
M03787,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Din Tai Fung Pavilion,Cashback at Din Tai Fung Pavilion,0.201449580907065,0.201449580907065,0.2216324626198839,624.64,655.4387253856546,1831.49,0.3546699669442123,1.0,0.14285714285714285,0.27185
M03788,core,Australia,Immediate Value Seeker,True,Cashback / statement credit,dining,Cafe & Coffee,CAFE de CRIE,Cashback at CAFE de CRIE,0.17509774924364224,0.11618320948747067,0.15886184606334408,10903.38,2001.5844990619103,12250.02,0.4889556664611602,1.0,0.1111111111111111,0.45226
M03789,core,Australia,Low Responsiveness,False,No incentive,transport,Rail & Metro,Korail,—,0.11637014345289858,0.11637014345289858,0.14927432638209612,427.38,21.657991833644402,427.38,0.264908607001919,1.0,0.0,0.04
M03790,gold,Australia,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Roscioli,Cashback at Roscioli,0.1799261683370506,0.141884279267874,0.1447695952797124,1266.74,496.1138625466249,1271.18,0.4265333937671917,1.0,0.0,0.27185
M03791,core,United States,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Le Consulat,Le Consulat voucher,0.16940615619095098,0.12995430873805136,0.16938829118907672,6230.66,2352.615109041423,6804.5599999999995,0.3297602733690209,0.9838709677419355,0.14516129032258066,0.33265
M03792,core,Hong Kong,Category Loyalist,True,Category-specific reward,dining,Fine Dining,Cintra Heritage House,Fine Dining reward (dining),0.19577623787083537,0.19577623787083537,0.13630360308748424,113.37,208.7698203461345,113.37,0.5543275233035801,1.0,0.0,0.4729
M03794,gold,Australia,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Fine Dining,Yat Lok,—,0.12058679039426008,0.12058679039426008,0.09334811204057085,2798.44,985.474549004015,2798.44,0.31238637915622663,1.0,0.25,0.47025
M03799,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Ichiran Shibuya,Cashback at Ichiran Shibuya,0.17583795743667208,0.13332499651180119,0.1727968679183833,4339.43,2191.133213599729,4346.03,0.4362264595092289,1.0,0.0,0.40124000000000004
M03801,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,retail,Apparel,Uniqlo Ginza,Cashback at Uniqlo Ginza,0.1741277788844112,0.1184561889095926,0.18437218720704385,974.8399999999999,6.305481310645774,1012.7199999999999,0.38308586199140576,1.0,0.125,0.0783
M03802,core,Hong Kong,Category Loyalist,True,Category-specific reward,dining,Casual Dining,Pho Gia Truyen Bat Dan,Casual Dining reward (dining),0.3209153378253215,0.3209153378253215,0.2705247042348654,117.50999999999999,961.9303078329502,119.78,0.5513488844313869,0.8,0.0,0.316
